measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1981,4304016.539123727,4637016.212758595,3979154.0047022565
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1982,2193401.6344143576,2364132.739170571,2020154.4181516317
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1982,2054230.6385697522,2214128.881027622,1891975.9314928905
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1982,4247632.27298411,4578261.620198192,3912130.349644522
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1983,2195065.168592975,2366395.8390517817,2026393.6132055104
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1983,2050531.272234923,2210580.6879404048,1892965.8823744482
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1983,4245596.440827898,4576976.526992186,3919359.495579958
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1984,2247214.9119315944,2412582.335676052,2083719.3711954139
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1984,2099145.131283718,2253616.437335944,1946422.3692102176
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1984,4346360.043215312,4666198.773011996,4030141.7404056317
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1985,2294726.6303063654,2454123.59781299,2142348.6512228325
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1985,2150803.496885041,2300203.2339074626,2007982.5238189013
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1985,4445530.127191407,4754326.831720453,4150331.175041734
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1986,2357683.0047743707,2530057.17132031,2187911.6882109707
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1986,2223197.3088066117,2385739.000118243,2063109.9970976203
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1986,4580880.313580982,4915796.171438552,4251021.6853085905
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1987,2415051.6476080134,2597222.203213637,2232644.1752980174
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1987,2287062.767640387,2459578.9519210183,2114322.2223718087
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1987,4702114.4152484005,5056801.155134656,4346966.397669826
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1988,2412907.978872716,2613184.423252497,2216491.0132753905
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1988,2308028.0549309454,2499599.2447225703,2120148.587072073
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1988,4720936.033803661,5112783.667975066,4336639.600347463
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1989,2382042.6167018735,2560531.183205038,2210076.5276957443
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1989,2287821.6870384812,2459250.1956936885,2122657.661380475
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1989,4669864.303740355,5019781.378898728,4332734.189076219
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1990,2324633.9912602506,2473263.289608584,2158970.7128535192
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1990,2231894.636689288,2374594.491843131,2072840.3580534074
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1990,4556528.627949539,4847857.781451715,4231811.070906927
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1991,2234449.695095936,2395880.8761450495,2075070.339077396
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1991,2134347.32056075,2288546.454908386,1982108.090374696
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1991,4368797.015656685,4684427.331053436,4057178.4294520924
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1992,2146339.8352688993,2317635.2552082795,1965416.6847693098
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1992,2041222.5140869315,2204128.714677684,1869160.1025103268
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1992,4187562.349355831,4521763.969885963,3834576.7872796366
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1993,2069749.5560604506,2227546.485339004,1903638.3463023254
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1993,1957334.9446614815,2106561.4261615304,1800245.7574177685
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1993,4027084.5007219324,4334107.911500534,3703884.103720094
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1994,2029911.1953682068,2190189.767620415,1878755.94493877
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1994,1915718.185241742,2066980.2583160477,1773066.1999218045
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1994,3945629.3806099487,4257170.025936463,3651822.144860575
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1995,2039826.953224286,2179487.7148833303,1903398.5275996835
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1995,1922471.5103403812,2054097.3009387217,1793892.092831797
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1995,3962298.4635646674,4233585.015822052,3697290.6204314805
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1996,2083833.1662366316,2232998.4494669996,1934125.0678122446
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1996,1961190.3916000417,2101576.639871549,1820293.275203306
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1996,4045023.557836673,4334575.0893385485,3754418.3430155506
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1997,2114139.5916618705,2275463.7877796013,1950824.976439504
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1997,1981829.0284442205,2133056.9682252575,1828735.2372426365
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1997,4095968.6201060913,4408520.756004859,3779560.2136821407
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1998,2121549.791049251,2281283.4298236314,1943973.2463340717
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1998,1980605.939130227,2129727.7721271105,1814826.5826442481
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1998,4102155.730179478,4411011.201950742,3758799.82897832
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,1999,2061797.8265717628,2206351.028824717,1915544.2809706593
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,1999,1920773.1435527448,2055439.0672062242,1784523.178148977
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,1999,3982570.9701245073,4261790.096030942,3700067.4591196366
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2000,1956014.2855440779,2085891.6356743935,1817158.9398744819
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2000,1815567.071516252,1936118.8701278856,1686681.9221771702
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2000,3771581.3570603295,4022010.5058022793,3503840.8620516523
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2001,1847041.997977933,1982826.706563061,1706038.7961567745
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2001,1703152.376684825,1828359.085247702,1573133.7097759063
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2001,3550194.374662758,3811185.7918107635,3279172.505932681
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2002,1746818.5382049256,1885468.8864654498,1610000.124395552
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2002,1605785.3581605572,1733241.4700984375,1480013.2754761048
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2002,3352603.896365483,3618710.356563887,3090013.3998716567
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2003,1680907.6316467419,1807350.873354373,1541468.4411127265
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2003,1534672.9813349044,1650115.9854998598,1407364.6425405121
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2003,3215580.6129816463,3457466.8588542324,2948833.0836532386
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2004,1655744.0822144109,1781123.810401656,1527576.490977515
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2004,1503210.2409211202,1617039.481465896,1386849.9665459737
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2004,3158954.323135531,3398163.2918675514,2914426.4575234884
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2005,1660967.848563536,1769836.6217145668,1546813.469986652
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2005,1502982.7172286138,1601496.294498272,1399686.281812714
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2005,3163950.56579215,3371332.9162128386,2946499.751799366
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2006,1684805.417090724,1805466.3484859422,1572175.161152748
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2006,1521217.0367631323,1630162.2375846403,1419522.7624868196
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2006,3206022.4538538563,3435628.5860705823,2991697.923639567
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2007,1743388.010905884,1886601.745946008,1610823.443599751
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2007,1560021.9468488714,1688172.7476775998,1441400.2555911494
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2007,3303409.9577547554,3574774.4936236073,3052223.6991909007
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2008,1799512.390181714,1959955.1195457745,1649635.2007041564
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2008,1599039.5942226367,1741608.3691074667,1465859.3163023372
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2008,3398551.9844043506,3701563.4886532417,3115494.517006493
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2009,1843224.437339428,1980141.8460972782,1707230.438111842
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2009,1630127.054230586,1751215.277503864,1509855.4840066729
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2009,3473351.491570014,3731357.1236011423,3217085.9221185152
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2010,1870832.6365600438,2004574.0482549435,1739919.4543501805
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2010,1653345.907338726,1771539.7058358744,1537651.5529675356
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2010,3524178.5438987697,3776113.754090818,3277571.0073177167
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2011,1877033.970290978,2014864.4293668147,1735465.4370706696
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2011,1658582.1713819648,1780371.7317814156,1533489.5790558388
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2011,3535616.141672943,3795236.1611482305,3268955.0161265084
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2012,1845589.9409656236,1981900.6857078688,1690899.2422117265
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2012,1641587.8854805892,1762831.5389395102,1503995.9039497068
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2012,3487177.826446213,3744732.224647379,3194895.1461614333
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2013,1801503.3798947548,1940330.5953324898,1665956.8156311417
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2013,1618339.6840559754,1743051.9629654936,1496574.5036886402
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2013,3419843.06395073,3683382.558297984,3162531.3193197814
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2014,1746756.685047373,1871322.7136165882,1613742.7909738815
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2014,1585861.3700993413,1698953.510765316,1465099.5043493242
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2014,3332618.055146714,3570276.2243819037,3078842.295323205
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2015,1701315.00377406,1816697.251261676,1592912.8068112433
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2015,1554823.5938501998,1660270.8745167686,1455755.3477646164
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2015,3256138.5976242595,3476968.125778444,3048668.15457586
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2016,1630459.0493747178,1748187.998085843,1505886.6466562871
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2016,1498430.1381183497,1606625.8054338782,1383945.1759338055
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2016,3128889.1874930672,3354813.803519721,2889831.8225900927
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2017,1539471.9296063941,1659762.177147165,1416625.6483087214
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2017,1415622.003092258,1526234.9463368077,1302658.658026584
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2017,2955093.932698652,3185997.1234839726,2719284.3063353053
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2018,1448455.8653676307,1567929.6228515059,1325750.1629467716
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2018,1335315.2504788558,1445456.7702964025,1222194.2367973607
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2018,2783771.1158464868,3013386.393147908,2547944.399744132
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2019,1363909.4372513667,1466390.553414187,1262484.96366528
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2019,1262221.7340177207,1357062.2627318474,1168359.0687811943
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2019,2626131.171269087,2823452.8161460343,2430844.0324464743
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2020,1261840.332771491,1349493.9274143223,1177069.6907582006
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2020,1174009.1477621666,1255561.559166626,1095139.019267631
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2020,2435849.4805336576,2605055.486580948,2272208.710025831
44,Population,68,Republic of Korea,1,Male,8,15-19 years,1,Number,2021,1193101.878447058,1275376.260019404,1105331.889069757
44,Population,68,Republic of Korea,2,Female,8,15-19 years,1,Number,2021,1115664.5801931934,1192599.010551346,1033591.2299444764
44,Population,68,Republic of Korea,3,Both,8,15-19 years,1,Number,2021,2308766.4586402513,2467975.27057075,2138923.1190142334
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1980,2136052.7856449513,2273616.2737611025,1986232.668335384
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1980,2047020.7088402708,2178850.460823221,1903445.1919829175
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1980,4183073.494485222,4452466.734584324,3889677.8603183017
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1981,2209316.647506569,2380250.405750341,2042559.805630061
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1981,2116245.078921268,2279977.935011931,1956513.1788353785
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1981,4325561.726427837,4660228.3407622725,3999072.98446544
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1982,2256445.1069653123,2432083.421394124,2078218.3621239527
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1982,2154301.7540470404,2321989.3825578596,1984142.8665808104
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1982,4410746.861012353,4754072.803951984,4062361.2287047636
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1983,2279870.9427358164,2457820.929263488,2104682.8055014084
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1983,2172117.9324932187,2341657.510185214,2005209.6714535342
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1983,4451988.8752290355,4799478.439448702,4109892.4769549426
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1984,2263420.796562057,2429980.7744216598,2098746.20087359
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1984,2147931.664689699,2305993.060545946,1991659.4509738549
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1984,4411352.461251756,4735973.834967607,4090405.651847445
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1985,2249068.6794644166,2405294.141132107,2099722.5500951395
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1985,2118875.0279402663,2266056.940381881,1978174.2183431787
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1985,4367943.707404682,4671351.081513989,4077896.7684383183
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1986,2234912.7449837425,2398310.9715219783,2073981.8317304053
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1986,2089631.9675912901,2242408.4723512125,1939162.3881132416
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1986,4324544.712575032,4640719.443873191,4013144.2198436474
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1987,2218945.851814801,2386323.886601039,2051350.1383139424
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1987,2070047.4137687206,2226193.841473376,1913697.9142947101
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1987,4288993.265583522,4612517.728074416,3965048.052608653
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1988,2239805.0240884353,2425713.5586269028,2057479.0878268182
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1988,2064577.028379645,2235941.2702042446,1896515.1052947347
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1988,4304382.05246808,4661654.828831147,3953994.1931215525
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1989,2300477.560898793,2472854.3854100364,2134399.873530684
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1989,2108366.564740698,2266348.3418781753,1956157.8889648842
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1989,4408844.125639491,4739202.727288212,4090557.762495568
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1990,2346371.922727873,2496391.0714843664,2179159.5071209436
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1990,2149339.875596735,2286761.4562941985,1996168.7994013652
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1990,4495711.798324608,4783152.527778564,4175328.3065223084
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1991,2387400.4881862164,2559881.8294717195,2217111.4218444787
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1991,2199376.9992889003,2358274.3006453393,2042499.3168071725
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1991,4586777.487475117,4918156.130117059,4259610.738651651
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1992,2419519.4720264007,2612616.8544641375,2215568.9706281554
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1992,2234984.6314701196,2413354.6289489996,2046589.273848162
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1992,4654504.10349652,5025971.4834131375,4262158.244476317
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1993,2396463.666690011,2579169.15713161,2204131.4699516906
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1993,2228410.318324568,2398303.484565204,2049565.5239239591
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1993,4624873.985014579,4977472.6416968135,4253696.99387565
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1994,2355462.4876390146,2541446.074198788,2180065.3948949464
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1994,2185678.338968339,2358256.038116837,2022924.0483181868
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1994,4541140.826607353,4899702.112315625,4202989.443213133
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1995,2292570.3832903192,2449535.7206593505,2139237.882446803
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1995,2116576.9214364574,2261492.5205222135,1975015.2773722354
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1995,4409147.304726777,4711028.2411815645,4114253.159819039
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1996,2200574.7299926314,2358096.6267487686,2042479.6081730064
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1996,2019725.9342322662,2164302.2831976535,1874623.4692885848
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1996,4220300.6642248975,4522398.909946422,3917103.077461591
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1997,2119768.6995163937,2281522.4374217493,1956019.2428167036
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1997,1936033.2344369763,2083766.6227310016,1786477.1105240583
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1997,4055801.93395337,4365289.060152751,3742496.3533407617
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1998,2056202.372440973,2211015.9376903996,1884095.4937461119
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1998,1866308.895946739,2006825.1884628488,1710096.3542889177
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1998,3922511.268387712,4217841.126153247,3594191.848035029
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,1999,2037680.876432757,2180543.232800514,1893138.0657162562
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,1999,1839043.448823504,1967979.2815146158,1708590.9760162446
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,1999,3876724.3252562606,4148522.5143151293,3601729.0417325012
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2000,2069025.4045312577,2206406.577500595,1922147.5213436866
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2000,1858474.7861979976,1981875.613226345,1726543.6644454945
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2000,3927500.1907292553,4188282.1907269396,3648691.1857891814
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2001,2116612.219834862,2272214.298061906,1955030.0249864312
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2001,1904441.4586927672,2044445.8704869403,1759056.3815528778
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2001,4021053.678527629,4316660.168548846,3714086.406539309
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2002,2139444.941446033,2309259.252279108,1971874.3226787644
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2002,1930426.7143924918,2083650.6070797003,1779227.3108701112
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2002,4069871.6558385245,4392909.859358808,3751101.6335488763
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2003,2132494.40467513,2292907.4460427566,1955593.96826334
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2003,1933221.4509314373,2078644.5441415184,1772851.6428791136
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2003,4065715.855606567,4371551.9901842745,3728445.6111424533
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2004,2062184.6951405546,2218341.7723881584,1902555.4094913662
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2004,1877789.3193560932,2019983.2229809233,1732433.6834836921
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2004,3939974.0144966478,4238324.995369081,3634989.092975058
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2005,1956924.2817660822,2085191.6325697636,1822429.5198715522
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2005,1781621.1760540232,1898398.2177196064,1659174.5806020072
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2005,3738545.4578201054,3983589.85028937,3481604.1004735595
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2006,1854846.4632159884,1987685.2466009753,1730848.861024983
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2006,1683774.6938855955,1804361.8078413156,1571213.342414104
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2006,3538621.1571015837,3792047.0544422907,3302062.2034390867
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2007,1761461.9773576125,1906160.4307887945,1627523.0931884572
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2007,1596245.8621855236,1727372.3415096225,1474869.759613339
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2007,3357707.839543136,3633532.7722984166,3102392.852801796
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2008,1704493.8783157317,1856464.8519602607,1562530.5590535246
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2008,1532916.1179117148,1669589.3896189912,1405243.1100952718
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2008,3237409.9962274465,3526054.241579252,2967773.6691487967
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2009,1690240.0101563737,1815793.5117709122,1565533.2766847666
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2009,1507921.1332969663,1619931.721915373,1396665.9756055616
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2009,3198161.14345334,3435725.233686285,2962199.2522903285
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2010,1705380.4213130316,1827294.044459261,1586044.905420496
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2010,1512046.199755051,1620138.815498051,1406239.41843749
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2010,3217426.6210680827,3447432.8599573122,2992284.3238579854
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2011,1740426.837523448,1868226.245419394,1609161.4057490518
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2011,1536010.8144050827,1648799.9695539812,1420162.725639726
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2011,3276437.651928531,3517026.214973375,3029324.1313887783
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2012,1807937.5854066089,1941467.4195502282,1656402.7714253103
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2012,1579958.47623093,1696650.3327351874,1447532.0497179902
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2012,3387896.061637539,3638117.7522854153,3103934.8211433003
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2013,1868197.3929349687,2012164.173593659,1727632.7174507803
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2013,1621466.4025485585,1746419.6322254348,1499465.9653652667
44,Population,68,Republic of Korea,3,Both,9,20-24 years,1,Number,2013,3489663.7954835272,3758583.8058190937,3227098.682816047
44,Population,68,Republic of Korea,1,Male,9,20-24 years,1,Number,2014,1908573.5207808572,2044679.1534377534,1763237.4254346811
44,Population,68,Republic of Korea,2,Female,9,20-24 years,1,Number,2014,1653367.7892197438,1771273.998499132,1527465.3725509716
